ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
2423,simple,6958265102202,A3,1,0,visible,,,,,taxable,,1,1,1,0,0,,,,,0,,,109780,A3,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/A3_1.jpg,,,,,,,,,0
2427,simple,6958265102226,"A3 PRO",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,189530,A3,,,,,,,,,,,,0
2428,simple,6958265102219,"A3 UPGRADE KIT",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,57970,"A3 > A3 parts",,,,,,,,,,,,0
2429,simple,6958265141119,A3-AG,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,121297,"A3 > A3 parts",,,,,,,,,,,,0
2431,simple,6958265174148,"Card DJI Care  Refresh（Mavic 2）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,17314,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/mavic_2_care.png,,,,,,,,,0
2432,simple,6958265174056,"Card DJI Care  Refresh（Mavic Air）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,9900,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/mavic_air_care.png,,,,,,,,,0
2433,simple,,"Card DJI Care  Refresh（Mavic Air）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,13233,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/mavic_air_care.png,,,,,,,,,0
2437,simple,6958265174100,"Card DJI Care  Refresh（Phantom 4 Pro）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,25454,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/P4_care.png,,,,,,,,,0
2438,simple,6958265174124,"Card DJI Care  Refresh（Zenmuse X5S）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,31570,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/x5s_care.png,,,,,,,,,0
2439,simple,6958265174131,"Card DJI Care  Refresh（Zenmuse X7）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,45826,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/x7_care.png,,,,,,,,,0
2440,simple,6958265101403,"Card DJI Care Refresh (Mavic Air 2) JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,11000,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/Mavic_Air_2_Care.jpg,,,,,,,,,0
2441,simple,6958265192210,"Card DJI Care Refresh (Mavic Mini) JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,4400,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/Mavic_mini_care.jpg,,,,,,,,,0
2442,simple,6958265191749,"Card DJI Care Refresh (Ronin-S) JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,7150,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/ronin_s_care.jpg,,,,,,,,,0
2443,simple,6958265191633,"Card DJI Care Refresh (Ronin-SC) JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,0,,,5225,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/ronin_care.jpg,,,,,,,,,0
2444,simple,6958265174094,"Card DJI Care Refresh（Inspire 2）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,43791,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/inspire2_care.png,,,,,,,,,0
2445,simple,6958265187698,"Card DJI Care Refresh（Osmo Action）JP",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,1,,,4950,Services,,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/Osmo_action_care.jpg,,,,,,,,,0
2446,simple,6958265192265,"Card OSMO Shield (OSMO Mobile 3) JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1375,Services,,,,,,,,,,,,0
2447,simple,"6958265184680 ","Card OSMO Shield( Osmo Pocket )JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4950,Services,,,,,,,,,,,,0
2448,simple,6958265147494,"Cendence Remote Controller",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,131384,"Spare parts",,,,,,,,,,,,0
2449,simple,6958265150777,"Cendence コントロールスティックカバー",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,3256,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/cendence-stick.jpg,,,,,,,,,0
2450,simple,6958265150753,"Cendence パッチアンテナ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,30349,"Spare parts",,,,,,,,,,,,0
2451,simple,6958265147630,"Cendence モニター取り付けブラケット",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10384,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/cendence-moniter-mounting-bracket.jpg,,,,,,,,,0
2452,simple,6958265150760,"Cendence 送信機サポートリグ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1419,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/cendence-trans-support.jpg,,,,,,,,,0
2453,simple,,"CinemaDNG & Apple ProResのアクティベーションキー",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,165000,"Spare parts",,,,,,,,,,,,0
2454,simple,,CinemaDNGアクティベーションキー,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,121000,"Spare parts",,,,,,,,,,,,0
2455,simple,6958265184598,"Code OSMO Shield( Osmo Pocket )JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4950,Services,,,,,,,,,,,,0
2456,simple,6958265184642,"Code OSMO Shield（Osmo Mobile 2）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1650,Services,,,,,,,,,,,,0
2457,simple,6958265145476,"CrystalSky - 送信機取り付けブラケット",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10593,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/CrystalSky-送信機取り付けブラケット.jpg,,,,,,,,,0
2458,simple,6958265145827,"CrystalSky & Cendence インテリジェントバッテリー",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,7634,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/CrystalSky-Cendence-インテリジェントバッテリー.jpg,,,,,,,,,0
2459,simple,6958265145834,"CrystalSky & Cendence インテリジェントバッテリー充電ハブ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,6314,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/CrystalSky-Cendence-バッテリー充電ハブ.jpg,,,,,,,,,0
2460,simple,6958265151743,"CrystalSky Mavic Pro/Spark送信機 取り付けブラケット",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10384,"Spare parts",,,,,,,,,,,,0
2461,simple,6958265154249,"Crystalsky PART6 Monitor Hood (For 5.5 Inch)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,4576,"Spare parts",,,,,,,,,,,,0
2462,simple,6958265154256,"Crystalsky PART7 Monitor Hood (For 7.85 Inch)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10384,"Spare parts",,,,,,,,,,,,0
2463,simple,6958265144561,"CrystalSky Ultra（7.85inch）",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,131384,"Spare parts",,,https://b2b.shinkudrone.com/wp-content/uploads/2020/06/CrystalSky-7.85インチ超高輝度.jpg,,,,,,,,,0
2464,simple,6958265144547,CrystalSky（5.5inch）,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,61919,"Spare parts",,,,,,,,,,,,0
2465,simple,6958265144554,CrystalSky（7.85inch）,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,92268,"Spare parts",,,,,,,,,,,,0
2466,simple,6971511319353,"CYNOVA Osmo Action Dual 3.5mm/USB-C Adapter",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,5225,"Spare parts",,,,,,,,,,,,0
2467,simple,6971511319308,"CYNOVA Osmo Action Mini tripod",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,2475,"Spare parts",,,,,,,,,,,,0
2468,simple,"6971511319315      ","CYNOVA Osmo Action Protective Sleeve",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1650,"Spare parts",,,,,,,,,,,,0
2469,simple,6971511319292,"Cynova Propeller Guard for Tello (Gray)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,1925,"Spare parts",,,,,,,,,,,,0
2470,simple,6958265173974,"DJI Care  Refresh（Inspire 2）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,43791,Services,,,,,,,,,,,,0
2471,simple,6958265174049,"DJI Care  Refresh（Mavic 2）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,17314,Services,,,,,,,,,,,,0
2472,simple,6958265173936,"DJI Care  Refresh（Mavic Air）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,9900,Services,,,,,,,,,,,,0
2473,simple,,"DJI Care  Refresh（Mavic Air）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,13233,Services,,,,,,,,,,,,0
2477,simple,6958265173981,"DJI Care  Refresh（Phantom 4 Pro）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,25454,Services,,,,,,,,,,,,0
2478,simple,6958265174018,"DJI Care  Refresh（Zenmuse X5S）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,31570,Services,,,,,,,,,,,,0
2479,simple,6958265174025,"DJI Care  Refresh（Zenmuse X7）JP",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,45826,Services,,,,,,,,,,,,0
